num_words,num_unique_words,num_stopwords,num_links,num_unique_domains,num_email_addresses,num_spelling_errors,num_urgent_keywords,label
104,74,41,0,0,1,3,0,1
72,58,25,0,0,0,4,0,1
326,136,124,0,0,0,3,0,0
67,56,11,0,0,0,9,0,1
377,324,24,3,2,0,14,0,1
1352,572,458,0,0,1,20,1,0
312,149,71,14,4,0,27,3,0
63,50,21,0,0,0,5,0,1
49,40,12,2,2,1,10,0,1
21,21,7,0,0,0,0,0,0
50,46,11,1,1,1,5,1,1
26,24,11,0,0,0,1,0,0
13,13,5,0,0,0,0,0,0
31,28,4,0,0,1,2,0,0
65,52,28,1,1,0,2,0,1
27,24,9,0,0,0,2,0,1
205,139,62,0,0,1,8,0,1
221,123,89,0,0,0,0,5,1
85,66,24,0,0,0,8,0,1
547,316,175,0,0,0,67,0,1
31,30,10,0,0,0,3,0,0
42,38,8,0,0,0,4,0,1
307,181,113,2,2,0,4,0,0
118,93,21,0,0,0,5,0,1
20,19,7,0,0,0,0,0,1
32,25,6,0,0,0,1,0,1
97,65,15,0,0,3,12,0,0
1236,534,412,0,0,0,101,1,1
231,136,71,0,0,0,9,0,0
70,65,6,0,0,0,0,0,1
170,113,58,0,0,0,0,0,1
478,258,139,0,0,0,65,1,1
86,70,27,0,0,2,7,0,0
61,54,16,0,0,0,1,0,1
135,83,19,0,0,17,25,0,0
13,11,3,0,0,0,3,0,0
79,66,24,0,0,0,5,0,1
66,43,35,0,0,0,0,0,0
910,359,303,0,0,1,5,1,1
62,53,22,0,0,0,0,0,0
47,45,11,0,0,0,9,0,1
7,7,3,0,0,0,0,0,0
572,326,134,0,0,5,69,1,0
75,53,30,0,0,0,4,0,0
545,281,216,2,2,3,12,2,1
38,35,7,0,0,0,6,0,1
66,55,22,0,0,0,2,0,1
6,6,0,0,0,0,4,0,1
295,174,126,0,0,0,9,0,1
176,119,53,0,0,0,3,1,1
92,58,12,1,1,0,13,0,0
296,158,96,0,0,3,16,1,0
150,94,54,0,0,1,2,0,1
74,53,27,0,0,0,3,0,0
278,138,108,0,0,0,6,2,1
298,183,117,0,0,0,13,1,1
204,122,23,1,1,2,26,0,0
32,26,14,0,0,0,0,0,0
260,144,95,0,0,0,10,2,1
33,29,5,0,0,0,10,0,0
369,188,120,2,2,1,14,1,1
146,104,48,0,0,0,4,0,0
36,33,15,0,0,0,0,0,0
123,90,37,1,1,0,6,0,1
99,81,11,0,0,0,29,0,1
14,14,7,0,0,0,0,0,0
55,45,23,0,0,0,4,0,0
185,136,65,0,0,0,12,0,1
78,55,32,0,0,0,0,0,0
163,112,54,0,0,0,10,0,1
897,362,309,2,1,14,44,0,0
66,49,17,0,0,0,14,0,0
388,207,124,0,0,2,28,0,0
19,19,4,0,0,0,1,0,1
14,13,5,0,0,0,1,1,0
6,6,1,0,0,0,0,0,0
55,42,20,0,0,0,1,0,0
171,106,58,1,1,2,13,0,0
277,170,9,0,0,0,147,0,1
344,167,131,0,0,0,41,0,0
85,61,27,0,0,0,2,0,1
393,190,119,0,0,7,38,1,0
10,10,2,0,0,0,2,0,1
20,19,8,0,0,0,0,0,0
1120,535,376,0,0,0,72,0,1
57,50,22,0,0,0,5,2,1
179,125,53,0,0,0,4,0,1
62,53,21,0,0,0,2,0,0
97,73,18,2,1,0,7,0,0
83,67,23,0,0,0,16,0,1
92,69,37,0,0,0,2,0,0
93,88,19,0,0,0,21,0,1
57,46,17,0,0,0,3,0,1
53,43,18,1,1,0,4,0,0
79,64,30,0,0,0,5,0,1
884,396,148,41,2,1,156,0,0
5,5,1,0,0,0,0,0,0
282,163,7,0,0,0,168,0,1
151,108,33,3,3,1,21,0,1
7,7,2,0,0,0,0,0,0
56,54,7,0,0,0,3,0,1
41,37,9,0,0,0,2,0,0
128,86,36,1,1,0,7,0,0
38,35,9,0,0,0,4,0,1
189,111,76,3,2,0,10,0,1
142,102,42,0,0,1,9,0,1
32,28,6,0,0,0,6,0,0
62,51,18,0,0,0,9,0,0
3,3,0,0,0,0,0,0,0
24,22,0,0,0,0,4,0,0
42,37,13,0,0,0,2,0,0
43,36,16,0,0,0,2,0,0
38,35,3,0,0,0,12,0,1
154,118,42,0,0,0,12,0,1
186,130,63,0,0,0,17,1,1
10,10,4,0,0,0,0,0,0
37,31,8,0,0,0,4,0,1
166,87,84,0,0,0,0,0,0
273,140,114,0,0,0,4,0,1
51,40,21,0,0,0,2,0,1
1757,704,545,17,8,8,79,3,0
94,69,34,0,0,1,4,0,0
44,44,1,0,0,0,1,0,1
161,116,59,0,0,0,6,0,0
18,16,0,0,0,0,0,0,0
187,125,53,3,3,1,14,0,1
817,388,294,0,0,0,16,2,1
216,122,99,0,0,2,13,1,0
75,64,29,0,0,0,3,0,1
66,51,10,0,0,2,13,0,0
79,54,6,0,0,0,2,0,1
1779,388,312,0,0,0,370,1,1
59,44,8,0,0,0,13,0,1
137,99,32,3,1,0,22,0,0
552,275,211,0,0,1,15,2,1
730,339,274,0,0,0,34,2,1
5,5,2,0,0,0,0,0,0
26,24,7,0,0,0,1,0,0
277,28,20,0,0,0,62,0,0
33,29,7,0,0,0,8,0,0
243,152,79,3,2,0,15,1,1
54,49,13,0,0,0,3,0,1
299,201,71,1,1,1,11,2,1
41,36,13,0,0,0,3,0,0
197,129,51,0,0,0,27,0,1
12,11,5,0,0,0,0,0,0
34,23,4,3,3,1,11,0,1
412,208,149,0,0,0,11,1,0
223,85,21,0,0,0,73,0,0
347,170,133,1,1,0,22,0,0
144,98,41,0,0,0,18,0,0
122,80,38,0,0,0,9,0,1
166,107,55,1,1,1,12,0,0
18,18,4,0,0,0,3,0,1
57,47,17,0,0,0,3,0,0
60,58,5,0,0,0,1,0,1
44,44,1,0,0,0,14,0,1
90,74,29,0,0,0,6,0,0
176,121,60,0,0,0,5,1,1
39,33,11,0,0,0,12,0,1
148,88,47,0,0,0,2,0,0
35,29,10,0,0,0,3,0,1
12,11,4,0,0,0,1,0,0
68,55,15,0,0,0,10,0,1
70,52,19,0,0,0,7,0,0
182,129,43,4,4,1,18,0,1
46,46,0,0,0,0,7,0,1
58,56,4,0,0,0,3,0,1
72,66,18,0,0,0,17,0,1
22,21,3,0,0,1,3,0,0
64,47,21,0,0,0,0,0,1
110,71,38,0,0,0,1,1,1
42,33,14,0,0,0,0,0,0
3828,1215,1158,1,1,3,108,2,0
10,10,4,0,0,0,0,0,0
118,89,33,0,0,0,7,0,0
378,214,123,1,1,0,10,0,0
1054,383,387,0,0,0,22,1,1
52,52,6,0,0,0,1,0,1
143,110,38,0,0,1,8,0,1
289,158,98,0,0,0,8,0,0
1143,375,352,0,0,0,122,0,0
227,117,38,0,0,26,76,0,0
262,165,71,0,0,0,5,0,1
100,72,35,1,1,1,5,0,1
67,56,25,0,0,0,1,0,1
628,318,243,3,3,0,13,0,1
115,71,21,0,0,1,32,0,0
237,127,72,1,1,3,23,1,0
329,239,83,0,0,0,17,2,1
68,55,26,0,0,0,5,0,0
247,144,81,3,2,1,18,1,1
49,42,15,0,0,0,4,0,1
87,66,39,0,0,0,4,0,0
212,143,74,0,0,0,2,0,1
73,71,5,0,0,0,3,0,1
54,47,9,0,0,0,5,0,0
132,91,42,0,0,0,2,0,1
84,73,24,0,0,0,4,0,1
103,101,3,0,0,0,15,0,1
105,70,37,0,0,0,14,0,1
204,106,91,0,0,0,2,0,0
367,191,134,1,1,5,23,0,0
117,81,38,0,0,0,9,0,1
62,47,22,0,0,0,0,0,0
462,215,169,1,1,0,22,0,0
930,402,336,1,1,3,53,1,0
42,34,10,0,0,0,2,0,0
16,16,6,0,0,0,2,0,0
68,57,11,0,0,0,10,0,1
74,61,21,3,3,0,2,0,1
902,111,74,0,0,0,382,0,1
132,115,25,0,0,0,7,0,1
33,31,8,0,0,0,12,0,1
106,84,34,0,0,1,1,0,1
66,44,11,0,0,0,3,0,0
64,46,19,0,0,0,7,0,1
186,110,54,0,0,0,5,0,1
127,85,20,0,0,0,19,0,1
205,154,64,0,0,0,7,0,1
91,58,22,0,0,0,3,1,1
26,23,1,0,0,0,0,0,0
405,259,100,2,2,1,28,1,0
385,224,135,0,0,0,24,0,0
288,172,111,0,0,0,3,1,1
98,77,30,0,0,2,5,0,1
420,208,174,0,0,0,14,1,1
396,198,129,0,0,0,15,1,1
81,60,23,1,1,0,6,0,0
15,15,1,0,0,0,2,0,0
58,34,4,0,0,0,7,0,0
148,114,47,0,0,0,9,1,1
55,46,19,1,1,0,2,0,0
24,23,10,0,0,0,0,0,0
19,18,6,0,0,0,3,0,0
58,44,23,0,0,0,1,0,0
50,48,5,0,0,0,1,0,1
447,225,138,2,2,2,19,1,1
432,223,106,15,2,2,55,2,0
16,15,5,1,1,0,0,0,0
125,97,42,0,0,0,2,0,0
91,71,32,0,0,1,9,0,0
62,49,10,1,1,2,9,0,0
25,23,9,0,0,0,2,0,0
22,21,7,0,0,0,1,0,0
49,39,22,0,0,0,2,0,0
91,54,14,0,0,9,16,0,0
89,69,20,0,0,0,7,0,1
130,90,34,0,0,0,17,0,0
119,70,20,6,3,2,22,0,1
143,110,38,0,0,1,8,0,1
544,176,53,65,3,1,195,1,1
387,234,102,4,3,0,22,0,0
108,72,26,0,0,0,12,1,0
2358,852,137,0,0,0,1012,0,0
86,72,19,0,0,0,13,0,1
386,209,118,0,0,10,69,0,0
83,68,27,0,0,2,7,0,0
632,340,165,0,0,1,44,1,0
297,181,110,0,0,0,15,1,1
31,26,15,0,0,0,1,0,0
250,153,81,0,0,0,21,1,0
97,76,27,0,0,0,3,0,1
56,48,24,0,0,1,1,1,1
84,58,34,0,0,0,2,0,0
99,66,38,0,0,0,0,0,0
174,111,42,1,1,1,17,0,0
143,97,37,1,1,1,8,0,0
60,56,16,0,0,0,3,0,1
31,29,4,0,0,0,10,0,0
249,148,79,0,0,0,23,1,0
240,141,46,1,1,6,26,0,0
6,6,1,0,0,0,0,0,0
138,103,40,0,0,0,27,0,1
96,66,30,0,0,1,4,0,0
452,215,191,0,0,0,8,1,1
125,96,14,0,0,0,32,0,1
25,24,7,0,0,0,0,1,0
33,31,7,0,0,0,12,0,1
91,67,36,1,1,0,8,0,0
102,68,6,0,0,0,23,0,1
585,241,253,6,4,3,16,0,1
83,62,29,0,0,1,5,0,0
303,184,96,0,0,0,18,0,1
30,27,12,0,0,0,1,0,0
91,67,36,1,1,0,8,0,0
44,37,14,0,0,0,2,0,0
88,85,4,0,0,0,12,0,1
1157,483,215,0,0,80,201,0,0
108,83,37,0,0,0,11,1,1
33,30,8,0,0,0,0,0,1
101,78,31,3,3,2,14,0,1
103,73,35,0,0,0,3,0,1
102,69,6,0,0,0,23,0,1
47,38,17,0,0,0,2,0,0
629,293,212,0,0,0,17,1,0
12,12,2,0,0,0,1,0,1
223,123,71,0,0,0,32,0,0
409,224,115,1,1,0,13,2,1
1128,529,350,0,0,0,138,0,1
21,21,5,0,0,0,2,0,0
145,95,41,0,0,1,12,0,0
60,51,8,0,0,0,23,0,1
538,327,135,5,5,1,49,1,0
88,67,27,0,0,0,2,0,1
317,139,116,0,0,0,20,0,0
144,132,29,0,0,0,42,0,1
498,190,137,0,0,3,149,0,0
82,81,2,0,0,0,59,0,1
86,74,31,1,1,0,8,0,0
291,162,83,0,0,0,22,1,0
222,146,70,0,0,0,19,0,1
4,4,0,0,0,0,1,0,1
68,50,7,0,0,1,23,0,1
172,109,58,1,1,1,4,0,1
84,60,14,0,0,0,9,0,0
95,64,33,0,0,0,11,0,0
8,7,2,0,0,0,0,0,1
67,56,23,0,0,0,2,0,0
263,163,107,0,0,0,4,0,1
54,41,25,0,0,0,0,0,0
69,61,10,0,0,0,16,0,1
269,167,76,0,0,0,32,0,1
5541,1513,1296,41,27,3,736,2,0
961,351,378,0,0,0,54,1,0
453,83,52,0,0,0,172,0,1
498,225,147,0,0,1,56,2,0
162,102,70,2,2,0,11,0,0
65,59,6,0,0,0,17,0,1
86,66,33,0,0,0,9,0,1
46,46,1,0,0,0,2,0,1
89,66,24,0,0,0,1,0,0
44,43,5,0,0,0,2,0,1
108,82,34,0,0,0,5,0,1
1083,494,28,4,3,244,427,0,0
70,57,25,0,0,0,4,0,0
45,39,8,1,1,2,14,0,0
42,36,7,0,0,1,3,0,0
184,119,57,0,0,3,17,0,0
65,51,14,0,0,0,9,0,0
17,15,5,0,0,1,1,0,0
50,44,11,0,0,0,6,0,0
408,205,148,0,0,4,20,1,0
480,251,142,0,0,0,54,0,1
47,46,10,0,0,0,10,0,1
1931,731,439,0,0,70,231,1,0
269,167,101,3,2,0,9,1,1
361,173,110,0,0,0,18,0,1
169,105,61,3,3,0,8,0,1
132,91,26,4,3,1,10,0,1
158,126,54,0,0,0,3,1,1
63,46,30,0,0,0,1,0,0
407,170,142,4,1,0,12,0,0
280,151,86,0,0,0,21,0,0
7,7,3,0,0,0,1,0,0
68,51,23,0,0,3,3,0,0
350,177,123,0,0,0,22,2,0
55,32,15,0,0,0,6,0,0
109,74,37,1,1,2,6,0,0
174,127,52,0,0,0,12,0,1
61,42,18,0,0,0,13,0,0
137,105,24,0,0,0,10,0,1
264,156,82,4,2,0,15,1,0
502,264,161,0,0,0,23,0,1
276,132,95,0,0,8,9,0,0
22,18,6,0,0,0,4,0,0
311,173,103,0,0,0,22,1,1
60,49,17,0,0,0,2,0,1
293,134,39,0,0,0,23,0,0
40,36,12,0,0,1,4,0,0
261,160,77,0,0,0,37,1,0
177,86,55,1,1,0,15,0,0
307,192,95,0,0,0,13,0,1
33,28,8,0,0,0,3,0,1
303,182,75,0,0,0,29,0,0
14,12,4,0,0,0,2,0,1
36,35,2,0,0,1,7,0,0
326,181,126,0,0,2,11,2,1
247,141,104,0,0,0,1,1,1
1486,520,490,2,1,0,102,2,0
63,60,15,0,0,0,28,0,1
19,18,8,0,0,0,1,0,0
61,49,18,0,0,0,19,0,1
834,410,268,0,0,0,37,0,1
216,121,58,0,0,0,27,0,0
32,30,12,0,0,0,2,0,1
23,19,8,1,1,1,3,0,1
73,60,14,0,0,0,8,0,1
38,31,16,0,0,0,0,0,0
384,219,133,5,4,1,14,0,0
70,60,21,0,0,0,6,0,1
216,125,85,1,1,0,2,0,1
166,115,48,2,2,3,19,1,1
17,17,3,0,0,0,0,0,0
658,348,207,0,0,0,85,0,1
2012,624,667,0,0,0,43,3,1
653,259,255,1,1,11,20,0,0
215,144,53,0,0,6,21,0,0
67,54,34,0,0,0,1,0,0
136,89,47,0,0,1,5,0,0
143,61,4,4,4,2,42,0,1
280,151,104,0,0,0,6,0,0
137,106,47,0,0,0,14,0,1
74,53,15,0,0,3,8,0,0
115,69,42,0,0,0,1,0,1
310,195,74,1,1,1,10,0,1
203,117,76,0,0,0,6,0,0
48,46,3,0,0,0,3,0,1
56,46,19,0,0,0,3,0,1
1219,462,399,0,0,0,41,0,1
19,19,8,0,0,0,1,0,0
87,64,36,0,0,0,7,0,0
307,140,124,0,0,0,1,2,1
104,82,33,0,0,0,8,0,1
108,66,22,0,0,3,11,0,0
66,62,9,0,0,0,14,0,1
131,79,46,0,0,0,13,0,0
394,186,56,0,0,56,71,0,0
236,135,62,0,0,0,33,1,0
117,74,49,0,0,0,5,0,0
96,66,27,0,0,0,13,0,1
364,190,158,0,0,0,17,0,0
88,85,2,0,0,0,32,0,1
181,115,58,0,0,4,6,0,0
110,84,39,0,0,0,1,0,1
460,257,121,6,2,2,54,1,0
236,154,85,0,0,0,8,0,0
179,102,64,0,0,2,4,1,1
15,15,4,0,0,0,2,0,0
33,30,5,0,0,0,0,0,1
31,28,6,0,0,0,4,0,0
412,193,156,1,1,1,13,0,0
1701,616,649,0,0,10,67,2,0
182,130,6,0,0,0,31,0,1
199,142,56,0,0,0,4,0,1
386,102,69,0,0,0,93,0,1
74,38,5,0,0,0,9,0,0
122,84,29,0,0,1,8,0,1
218,162,64,0,0,0,35,0,1
82,63,26,0,0,1,6,0,1
42,35,23,0,0,0,0,1,0
41,38,11,0,0,1,3,0,0
615,313,207,0,0,0,20,0,1
10,10,3,0,0,0,2,0,1
120,76,42,4,2,0,9,0,1
23,21,3,1,1,0,4,0,1
234,232,4,0,0,0,202,0,1
125,73,16,7,3,3,28,0,1
29,24,15,0,0,0,2,0,0
649,270,202,0,0,0,81,1,0
183,124,46,0,0,0,27,0,1
235,158,57,1,1,2,23,0,0
57,50,21,0,0,0,6,0,1
33,28,9,0,0,1,4,0,0
132,90,54,0,0,1,3,0,1
88,61,37,1,1,0,0,0,1
49,45,17,0,0,0,0,0,1
305,190,116,0,0,4,12,1,0
159,109,48,0,0,0,12,0,1
73,52,7,0,0,3,13,0,0
88,73,20,0,0,0,19,0,1
328,194,98,9,6,3,25,0,0
73,48,19,3,3,2,14,0,1
1046,442,336,4,3,5,39,1,0
74,67,9,0,0,0,17,0,1
84,77,1,0,0,0,1,0,1
186,126,60,0,0,0,17,1,0
43,35,13,0,0,0,3,0,1
10,10,2,0,0,0,0,0,1
9,9,3,0,0,0,0,0,0
47,38,17,0,0,0,2,0,1
42,30,11,1,1,0,2,0,0
15,13,3,0,0,0,2,0,0
44,44,1,0,0,0,7,0,1
349,224,125,0,0,0,23,1,1
87,67,16,0,0,0,2,0,1
8,8,1,0,0,0,0,0,0
45,40,8,0,0,0,7,0,1
67,53,31,0,0,0,3,0,0
165,87,64,0,0,0,9,0,0
49,38,14,0,0,0,2,0,0
17,17,5,0,0,0,0,0,0
44,40,16,0,0,0,2,0,1
582,287,30,0,0,0,300,0,1
319,198,109,0,0,0,27,1,1
560,236,261,2,2,2,4,0,1
684,324,235,0,0,6,37,0,0
121,107,36,0,0,0,30,0,1
251,155,83,0,0,0,10,0,1
55,43,14,1,1,0,5,1,0
56,47,15,0,0,0,1,0,0
24,22,0,0,0,0,4,0,0
166,126,44,1,1,0,7,1,1
257,137,93,0,0,1,5,0,0
119,80,53,0,0,0,4,0,0
4,4,0,0,0,0,1,0,0
207,111,67,0,0,1,12,0,0
422,264,113,0,0,1,34,0,0
550,268,227,0,0,0,11,3,1
177,112,53,1,1,1,1,1,1
10,10,2,1,1,0,1,0,1
93,67,25,0,0,2,12,0,0
102,76,29,0,0,0,13,0,0
143,61,4,4,4,2,42,0,1
15,14,9,0,0,0,0,0,0
2289,666,884,0,0,0,31,4,1
85,59,28,1,1,0,3,0,0
89,66,33,0,0,0,4,0,1
9,9,5,0,0,0,0,0,0
90,64,23,0,0,1,13,0,0
43,39,14,0,0,0,8,0,1
102,73,38,0,0,2,6,0,0
52,44,10,0,0,0,11,0,0
379,181,162,0,0,0,17,0,0
165,100,51,1,1,0,10,0,0
67,67,2,0,0,0,11,0,1
107,73,38,0,0,0,6,0,1
60,55,16,0,0,0,6,0,1
83,66,27,0,0,0,1,0,0
53,45,10,1,1,1,7,0,0
806,323,330,0,0,0,10,0,1
31,29,5,0,0,0,3,0,1
77,52,4,6,4,1,43,0,1
125,94,33,0,0,0,10,0,0
12,11,8,0,0,0,0,0,0
82,62,28,0,0,1,11,0,0
70,51,21,0,0,0,9,0,0
189,142,25,0,0,1,22,1,0
106,98,7,0,0,0,15,0,1
256,126,66,0,0,2,26,1,0
170,111,54,0,0,0,3,0,1
43,36,19,0,0,0,1,0,0
42,42,0,0,0,0,1,0,1
146,112,52,0,0,0,12,0,1
49,44,17,0,0,0,2,0,1
85,70,25,0,0,0,5,0,1
150,88,53,0,0,0,11,1,0
87,80,18,0,0,0,18,0,1
50,47,10,0,0,0,3,1,1
385,377,9,0,0,0,39,0,1
297,180,94,0,0,1,15,0,0
141,89,48,0,0,0,3,0,1
366,202,137,0,0,0,27,1,1
109,93,27,0,0,1,9,0,0
169,114,57,0,0,0,4,0,0
141,107,44,0,0,0,5,0,0
256,151,81,1,1,1,16,1,0
96,74,40,0,0,0,2,0,0
34,31,13,0,0,0,0,0,0
110,72,31,0,0,0,9,0,0
40,31,18,0,0,0,5,0,1
40,37,14,0,0,0,4,0,1
44,38,15,0,0,0,3,0,0
82,61,34,0,0,0,0,0,1
341,288,33,0,0,0,87,0,0
36,31,13,0,0,0,1,0,0
59,40,24,0,0,0,3,0,0
144,96,44,0,0,0,5,0,0
96,63,41,0,0,0,1,0,1
263,137,88,0,0,7,21,0,0
297,186,90,0,0,0,21,0,1
66,59,23,0,0,0,3,0,1
8,5,0,0,0,0,3,0,0
75,61,28,0,0,0,3,0,1
164,108,43,0,0,0,24,0,1
180,134,33,0,0,3,19,0,0
160,87,39,3,3,3,14,0,1
42,38,11,0,0,0,5,0,1
1010,462,338,0,0,0,40,0,1
76,49,13,0,0,0,8,0,1
54,41,10,0,0,4,8,0,0
174,105,70,0,0,0,4,0,1
266,137,84,5,2,0,6,1,1
331,185,92,0,0,0,14,0,1
42,42,0,0,0,0,3,0,1
294,159,114,0,0,0,17,1,1
99,57,5,1,1,1,21,0,0
2738,674,387,97,6,0,437,2,0
26,24,8,0,0,0,0,0,0
208,139,53,6,4,1,14,1,1
80,57,34,0,0,0,4,0,0
86,57,34,4,2,0,3,0,1
204,130,10,0,0,0,63,0,1
1169,475,423,0,0,0,77,1,0
97,72,30,0,0,0,1,0,1
66,49,27,0,0,0,2,0,0
66,59,21,0,0,0,1,0,1
95,44,18,0,0,0,3,0,0
28,25,9,0,0,0,1,1,0
24,22,0,0,0,0,4,0,0
380,228,127,0,0,0,26,0,1
44,37,9,0,0,0,4,0,1
188,94,52,0,0,0,34,1,0
43,39,11,0,0,0,10,0,0
5,5,2,0,0,0,0,0,0
177,103,55,2,2,2,11,0,0
66,57,23,0,0,0,3,1,1
134,91,37,0,0,0,4,0,1
50,47,4,0,0,0,2,0,1
335,167,136,3,1,0,3,1,0
121,76,30,0,0,4,17,0,0
853,381,221,10,3,18,100,1,0
494,282,158,0,0,0,93,0,1
77,51,25,0,0,0,0,0,0
140,73,36,0,0,1,22,0,0
235,144,83,0,0,0,4,0,1
208,121,72,0,0,1,4,0,0
222,138,76,0,0,0,8,0,1
61,50,19,1,1,0,4,0,0
1063,835,12,0,0,0,142,0,1
35,25,14,0,0,0,1,0,1
98,72,39,0,0,0,3,0,0
706,270,269,0,0,0,26,1,0
541,312,171,0,0,0,95,0,1
1220,504,388,0,0,0,128,1,1
87,68,26,0,0,0,1,0,1
86,66,31,0,0,0,4,0,1
370,224,121,3,3,1,21,0,0
4729,1016,1918,5,5,3,76,2,1
126,96,35,0,0,0,11,0,1
92,68,34,0,0,0,2,0,0
63,37,4,0,0,0,7,0,0
6306,1435,1448,138,99,3,649,1,0
53,47,11,0,0,0,2,0,1
58,47,24,0,0,0,0,0,0
233,132,71,0,0,9,18,1,0
141,91,66,0,0,0,1,0,0
107,76,40,0,0,0,4,0,0
90,66,36,0,0,0,4,0,1
120,34,21,0,0,0,5,0,0
65,55,23,0,0,0,5,1,1
36,32,9,0,0,0,4,0,1
67,57,19,0,0,0,7,0,1
501,491,10,0,0,0,44,0,1
1084,275,416,0,0,0,76,3,1
31,23,13,0,0,0,3,0,1
60,48,22,0,0,0,5,0,1
17,16,6,1,1,0,1,0,0
410,228,8,0,0,0,223,0,1
265,141,75,0,0,1,2,1,0
127,89,20,0,0,0,16,0,1
68,56,25,0,0,0,3,0,0
61,39,14,0,0,0,15,0,0
22,20,10,0,0,0,1,0,0
266,150,113,0,0,0,9,1,0
61,51,22,0,0,0,10,0,1
68,53,22,0,0,0,4,0,1
330,183,129,0,0,0,19,0,1
49,37,18,0,0,0,2,0,0
956,406,375,0,0,8,16,1,0
52,45,15,0,0,0,0,0,1
58,53,0,0,0,0,18,0,1
115,68,37,0,0,0,6,0,1
38,24,6,0,0,0,16,0,0
180,126,41,4,4,2,14,0,1
700,295,256,0,0,0,33,1,1
67,30,21,0,0,2,11,0,0
102,79,23,0,0,0,7,0,1
358,163,136,0,0,0,24,0,0
33,28,13,0,0,0,1,0,0
40,38,7,0,0,0,0,0,1
707,315,140,0,0,2,146,0,0
599,279,236,0,0,0,10,1,1
21,17,5,0,0,0,1,0,1
135,100,37,0,0,0,9,0,0
20,17,0,0,0,0,1,0,0
51,41,13,0,0,2,2,0,0
10,10,3,0,0,0,0,0,0
13,13,5,0,0,0,1,0,0
16,14,3,1,1,0,4,0,0
17,17,2,1,1,0,2,0,0
40,36,9,0,0,0,2,0,0
109,72,40,0,0,0,7,0,1
177,85,6,0,0,0,79,0,0
71,59,25,1,1,2,4,0,1
13,12,7,0,0,0,0,0,0
233,117,74,7,3,0,24,0,0
44,34,10,0,0,3,4,0,0
178,114,75,0,0,0,3,0,0
234,140,92,0,0,0,6,1,1
141,137,9,0,0,0,15,1,1
476,253,128,0,0,1,38,0,0
78,67,14,0,0,0,19,1,1
148,91,51,0,0,0,15,0,0
297,174,85,0,0,0,31,1,0
172,128,51,0,0,0,17,0,1
133,89,41,0,0,0,7,0,0
410,231,135,0,0,0,17,2,1
126,97,44,0,0,0,6,0,1
402,201,124,5,5,2,24,1,1
377,221,99,0,0,0,28,1,1
246,136,112,0,0,0,6,1,1
186,120,65,0,0,0,3,0,0
10,10,5,0,0,0,0,0,0
141,101,47,1,1,1,13,1,1
37,34,8,0,0,0,4,0,1
236,130,98,0,0,0,6,1,1
158,129,19,0,0,0,30,1,1
132,102,37,0,0,0,19,0,1
39,34,10,0,0,0,3,0,0
60,35,19,0,0,0,2,0,0
772,182,46,0,0,0,202,0,0
73,60,20,0,0,1,4,0,0
290,133,66,0,0,0,59,0,0
124,101,20,0,0,0,8,0,1
40,36,11,0,0,0,1,0,0
244,136,102,0,0,0,18,0,0
120,95,31,3,2,1,12,0,0
77,62,34,0,0,0,6,0,1
882,368,287,0,0,4,45,0,0
585,287,175,0,0,23,59,0,0
183,117,68,0,0,0,7,0,0
597,227,123,3,3,2,94,1,1
82,60,33,0,0,0,3,0,0
52,42,7,1,1,1,6,0,0
400,194,139,0,0,0,32,1,0
445,242,135,0,0,0,13,0,1
33,30,17,0,0,0,2,0,0
924,405,293,0,0,0,31,0,1
103,77,32,0,0,1,4,0,0
92,77,10,0,0,0,12,0,1
52,45,9,0,0,0,0,0,1
78,70,10,0,0,0,16,0,1
47,42,11,0,0,0,0,0,1
59,47,19,0,0,0,2,0,0
72,54,24,2,1,0,3,0,1
422,237,149,5,5,2,22,2,1
160,96,62,3,1,0,7,0,0
5,4,0,0,0,0,2,0,0
51,46,10,0,0,0,13,0,1
8,8,3,0,0,0,1,0,0
503,129,135,0,0,0,45,0,0
234,105,51,0,0,9,16,0,0
445,219,117,0,0,2,52,1,0
323,204,97,4,4,1,20,0,1
54,49,13,0,0,0,3,0,1
225,148,46,0,0,2,63,1,0
23,20,1,0,0,0,4,0,1
85,67,22,0,0,0,3,0,1
604,266,191,0,0,0,47,0,0
66,55,22,0,0,0,2,0,1
397,224,159,0,0,2,11,1,0
280,175,92,1,1,0,7,0,0
82,67,21,0,0,0,5,0,1
100,76,31,0,0,0,1,0,0
352,150,141,0,0,0,2,0,0
20,16,0,0,0,0,0,0,0
3886,881,1604,0,0,0,34,3,1
105,59,23,0,0,0,13,0,0
109,71,39,0,0,0,10,0,1
921,373,322,0,0,0,20,2,1
109,91,25,0,0,0,9,0,1
48,37,23,0,0,0,3,0,1
643,340,208,0,0,0,71,0,1
386,211,8,0,0,0,209,0,1
84,55,24,1,1,0,7,1,0
155,111,48,0,0,0,9,0,1
229,210,8,0,0,0,32,0,1
79,57,27,1,1,1,12,1,0
409,199,170,0,0,0,3,1,0
134,102,5,0,0,0,27,0,1
13,11,5,0,0,0,0,0,1
12,12,4,0,0,0,0,0,0
340,192,123,1,1,4,19,0,0
1053,675,240,0,0,0,402,1,1
63,58,12,0,0,0,11,0,1
239,138,65,0,0,0,17,1,1
32,29,14,0,0,0,0,0,0
392,156,133,0,0,1,19,1,0
232,36,2,0,0,0,14,0,1
143,97,44,0,0,0,18,0,1
45,40,11,0,0,0,0,0,1
